tweet_id,user_id,topic,text,retweet_count,like_count,reply_count,hashtag_count,mention_count
2260,232,Tech,Sharing my Tech predictions for this year.,0,23,0,4,2
2261,280,Health,Excited about the latest developments in Health.,14,20,1,5,2
2262,336,Travel,New research on Travel just dropped -- fascinating.,0,5,0,2,1
2263,131,Gaming,Sharing my Gaming predictions for this year.,0,0,1,4,3
2264,340,Politics,New research on Politics just dropped -- fascinating.,5,6,0,4,2
2265,33,Gaming,Cannot believe what is happening in Gaming.,6,7,1,5,0
2266,494,Travel,What do you think about Travel? Let me know.,3,5,0,0,1
2267,500,Health,Excited about the latest developments in Health.,4,2,3,0,2
2268,65,Gaming,Hot take on Gaming -- long thread incoming.,0,12,3,3,3
2269,284,Politics,This Politics trend is changing everything.,0,24,0,1,3
2270,420,Travel,Big news in the Travel world today!,6,15,0,1,1
2271,398,AI,Big news in the AI world today!,11,14,0,5,2
2272,270,Fashion,What do you think about Fashion? Let me know.,2,12,0,4,0
2273,410,Travel,New research on Travel just dropped -- fascinating.,2,1,2,4,1
2274,356,Travel,What do you think about Travel? Let me know.,0,17,0,2,1
2275,52,Sports,My experience with Sports so far this month.,2,8,1,1,1
2276,277,Fashion,Cannot believe what is happening in Fashion.,1,3,1,1,2
2277,26,Finance,Hot take on Finance -- long thread incoming.,0,10,0,3,3
2278,458,Health,Sharing my Health predictions for this year.,8,9,0,2,1
2279,370,Music,Just published a new post on Music!,0,29,0,0,2
2280,363,Travel,Hot take on Travel -- long thread incoming.,1,0,0,1,0
2281,31,Finance,What do you think about Finance? Let me know.,1,9,2,1,3
2282,422,Sports,Big news in the Sports world today!,14,10,0,3,1
2283,331,Finance,Cannot believe what is happening in Finance.,1,0,3,4,1
2284,128,Gaming,Excited about the latest developments in Gaming.,18,6,0,1,2
2285,72,Finance,Excited about the latest developments in Finance.,3,26,0,5,1
2286,106,Health,What do you think about Health? Let me know.,9,24,2,5,2
2287,390,Gaming,Just published a new post on Gaming!,8,22,0,5,0
2288,267,Music,This Music trend is changing everything.,0,2,1,0,3
2289,119,Health,Hot take on Health -- long thread incoming.,6,6,0,0,3
2290,79,Politics,New research on Politics just dropped -- fascinating.,0,16,3,2,0
2291,196,Music,Excited about the latest developments in Music.,8,4,0,5,3
2292,219,Fashion,What do you think about Fashion? Let me know.,5,9,2,5,3
2293,389,Music,Big news in the Music world today!,5,4,0,4,0
2294,46,Fashion,My experience with Fashion so far this month.,1,20,2,2,1
2295,446,Health,Cannot believe what is happening in Health.,3,9,3,3,0
2296,327,Politics,Hot take on Politics -- long thread incoming.,1,4,0,5,2
2297,464,Music,This Music trend is changing everything.,2,13,0,2,3
2298,342,Music,New research on Music just dropped -- fascinating.,0,28,0,0,0
2299,52,Health,Big news in the Health world today!,7,9,0,4,3
2300,114,Fashion,Cannot believe what is happening in Fashion.,3,2,4,5,2
2301,54,Health,This Health trend is changing everything.,10,3,0,4,3
2302,311,Travel,Cannot believe what is happening in Travel.,0,1,0,0,0
2303,303,Politics,My experience with Politics so far this month.,0,8,1,0,0
2304,495,Tech,New research on Tech just dropped -- fascinating.,0,5,0,4,3
2305,418,Finance,Just published a new post on Finance!,5,6,4,2,3
2306,437,Health,My experience with Health so far this month.,3,18,0,4,0
2307,482,Finance,Cannot believe what is happening in Finance.,12,6,0,5,0
2308,111,Fashion,What do you think about Fashion? Let me know.,0,7,0,0,2
2309,51,Music,Cannot believe what is happening in Music.,7,3,2,0,3
2310,435,Music,New research on Music just dropped -- fascinating.,10,2,3,5,2
2311,181,Tech,Hot take on Tech -- long thread incoming.,0,5,1,3,0
2312,167,Health,Hot take on Health -- long thread incoming.,2,11,3,1,1
2313,286,Travel,New research on Travel just dropped -- fascinating.,0,13,0,5,3
2314,386,Gaming,What do you think about Gaming? Let me know.,0,7,1,3,0
2315,171,Gaming,My experience with Gaming so far this month.,7,8,0,4,1
2316,163,Music,Excited about the latest developments in Music.,1,5,1,5,0
2317,328,Finance,New research on Finance just dropped -- fascinating.,1,14,1,4,3
2318,328,Sports,Cannot believe what is happening in Sports.,9,33,1,1,2
2319,439,Health,New research on Health just dropped -- fascinating.,7,3,1,2,3
2320,459,Gaming,What do you think about Gaming? Let me know.,2,7,0,1,2
2321,9,Politics,Big news in the Politics world today!,10,10,1,4,2
2322,466,Travel,This Travel trend is changing everything.,1,4,0,2,1
2323,204,Fashion,Excited about the latest developments in Fashion.,6,19,2,1,0
2324,47,Fashion,Cannot believe what is happening in Fashion.,0,32,0,2,1
2325,367,Gaming,This Gaming trend is changing everything.,15,11,1,2,3
2326,69,Finance,Excited about the latest developments in Finance.,6,12,6,5,2
2327,315,Fashion,Excited about the latest developments in Fashion.,8,21,2,2,1
2328,227,AI,Big news in the AI world today!,2,19,2,4,1
2329,342,Music,Just published a new post on Music!,1,12,2,3,1
2330,427,Tech,Big news in the Tech world today!,2,9,0,1,3
2331,332,Tech,What do you think about Tech? Let me know.,6,8,1,0,2
2332,125,AI,My experience with AI so far this month.,9,14,0,3,3
2333,213,Travel,This Travel trend is changing everything.,1,12,1,4,1
2334,212,Sports,This Sports trend is changing everything.,4,26,1,4,3
2335,322,Fashion,Cannot believe what is happening in Fashion.,0,0,1,5,2
2336,362,Gaming,Hot take on Gaming -- long thread incoming.,4,34,0,3,2
2337,187,Tech,New research on Tech just dropped -- fascinating.,4,6,5,4,2
2338,40,Sports,New research on Sports just dropped -- fascinating.,0,27,0,5,1
2339,408,Travel,My experience with Travel so far this month.,0,18,2,1,0
2340,470,Travel,Sharing my Travel predictions for this year.,14,8,1,4,2
2341,54,Fashion,Big news in the Fashion world today!,10,2,2,5,2
2342,368,Travel,Big news in the Travel world today!,11,7,0,3,2
2343,295,AI,Sharing my AI predictions for this year.,2,3,0,4,3
2344,255,Fashion,Cannot believe what is happening in Fashion.,10,0,1,0,1
2345,12,Travel,Sharing my Travel predictions for this year.,1,40,4,4,0
2346,459,Gaming,Sharing my Gaming predictions for this year.,0,10,2,5,1
2347,33,Gaming,Excited about the latest developments in Gaming.,4,8,1,5,2
2348,292,Music,Just published a new post on Music!,9,25,3,5,3
2349,221,Sports,Cannot believe what is happening in Sports.,2,10,1,1,3
2350,159,Travel,Hot take on Travel -- long thread incoming.,7,8,1,2,1
2351,292,Travel,Cannot believe what is happening in Travel.,3,29,1,1,2
2352,442,AI,My experience with AI so far this month.,5,8,0,0,2
2353,301,Politics,Excited about the latest developments in Politics.,3,22,1,4,0
2354,272,Finance,What do you think about Finance? Let me know.,0,16,2,5,1
2355,128,Fashion,What do you think about Fashion? Let me know.,4,15,0,1,0
2356,333,Health,Excited about the latest developments in Health.,6,8,2,2,0
2357,49,Finance,My experience with Finance so far this month.,1,26,0,5,3
2358,413,Finance,Cannot believe what is happening in Finance.,7,6,2,5,3
2359,71,Gaming,What do you think about Gaming? Let me know.,1,18,1,0,2
2360,182,Sports,Cannot believe what is happening in Sports.,9,5,5,2,3
2361,47,Sports,Hot take on Sports -- long thread incoming.,2,9,0,3,1
2362,117,Gaming,Excited about the latest developments in Gaming.,8,10,1,2,3
2363,385,Politics,This Politics trend is changing everything.,2,3,0,2,0
2364,451,Fashion,Just published a new post on Fashion!,12,7,1,4,0
2365,350,Gaming,Excited about the latest developments in Gaming.,10,6,0,1,0
2366,494,Travel,Just published a new post on Travel!,3,13,2,0,2
2367,197,Music,Just published a new post on Music!,1,10,1,4,2
2368,440,Politics,What do you think about Politics? Let me know.,0,6,4,1,3
2369,94,Travel,Big news in the Travel world today!,10,24,2,2,0
2370,447,Sports,My experience with Sports so far this month.,9,16,0,2,1
2371,457,Health,What do you think about Health? Let me know.,0,4,4,4,1
2372,417,Health,Just published a new post on Health!,3,7,8,4,0
2373,479,Travel,Excited about the latest developments in Travel.,0,2,0,2,2
2374,56,Gaming,What do you think about Gaming? Let me know.,10,20,1,4,1
2375,461,Politics,Sharing my Politics predictions for this year.,3,11,0,1,1
2376,314,Gaming,Sharing my Gaming predictions for this year.,2,18,0,5,3
2377,402,Health,Excited about the latest developments in Health.,1,5,7,5,0
2378,174,Tech,New research on Tech just dropped -- fascinating.,6,8,2,1,1
2379,492,Health,Big news in the Health world today!,5,19,1,3,0
2380,184,AI,Sharing my AI predictions for this year.,1,17,3,5,0
2381,435,Travel,Excited about the latest developments in Travel.,0,23,0,5,2
2382,467,Travel,My experience with Travel so far this month.,0,6,0,4,3
2383,388,Travel,Big news in the Travel world today!,3,8,8,2,2
2384,70,Health,Big news in the Health world today!,22,19,0,2,3
2385,207,Finance,Cannot believe what is happening in Finance.,1,15,0,0,3
2386,13,Health,Excited about the latest developments in Health.,1,1,1,2,3
2387,313,Finance,Hot take on Finance -- long thread incoming.,0,11,0,3,2
2388,395,AI,This AI trend is changing everything.,3,27,4,0,1
2389,485,Politics,Hot take on Politics -- long thread incoming.,4,4,4,4,1
2390,329,Gaming,Just published a new post on Gaming!,2,14,0,4,0
2391,25,Music,Cannot believe what is happening in Music.,5,10,0,1,2
2392,494,Travel,Just published a new post on Travel!,7,16,4,5,3
2393,379,Travel,This Travel trend is changing everything.,0,7,0,1,2
2394,349,AI,Big news in the AI world today!,0,6,3,0,3
2395,487,Sports,Big news in the Sports world today!,6,26,4,5,2
2396,38,Tech,Sharing my Tech predictions for this year.,5,15,0,1,0
2397,24,Finance,Big news in the Finance world today!,2,36,3,5,0
2398,474,Music,Just published a new post on Music!,2,10,2,1,2
2399,91,Finance,Big news in the Finance world today!,2,0,1,2,3
2400,23,Sports,What do you think about Sports? Let me know.,6,3,0,4,1
2401,319,Music,Cannot believe what is happening in Music.,2,17,0,5,2
2402,105,Music,Cannot believe what is happening in Music.,16,27,7,5,0
2403,213,Finance,Cannot believe what is happening in Finance.,2,13,1,2,1
2404,419,Health,Hot take on Health -- long thread incoming.,6,2,10,4,0
2405,321,Finance,Just published a new post on Finance!,1,19,0,5,3
2406,66,Tech,Excited about the latest developments in Tech.,3,2,0,5,0
2407,60,Sports,Sharing my Sports predictions for this year.,1,23,0,0,1
2408,275,Gaming,What do you think about Gaming? Let me know.,2,21,0,5,2
2409,490,Finance,Hot take on Finance -- long thread incoming.,3,21,0,4,2
2410,146,Fashion,Hot take on Fashion -- long thread incoming.,4,7,0,0,0
2411,203,Tech,Excited about the latest developments in Tech.,1,16,0,4,3
2412,103,Sports,This Sports trend is changing everything.,1,10,2,0,3
2413,246,Politics,Excited about the latest developments in Politics.,7,16,1,1,0
2414,427,Finance,What do you think about Finance? Let me know.,0,7,2,0,0
2415,124,Finance,My experience with Finance so far this month.,6,2,0,2,3
2416,379,Sports,Sharing my Sports predictions for this year.,5,6,0,4,0
2417,340,Travel,Big news in the Travel world today!,3,16,0,1,2
2418,23,Fashion,Just published a new post on Fashion!,3,9,2,1,2
2419,441,Music,What do you think about Music? Let me know.,2,15,8,2,3
2420,103,AI,Cannot believe what is happening in AI.,5,6,6,3,1
2421,485,Music,This Music trend is changing everything.,2,6,0,0,1
2422,95,Tech,New research on Tech just dropped -- fascinating.,0,15,1,5,3
2423,13,Health,Excited about the latest developments in Health.,6,11,1,1,2
2424,286,Sports,What do you think about Sports? Let me know.,13,8,1,4,2
2425,30,Politics,Excited about the latest developments in Politics.,1,9,5,3,0
2426,317,Sports,New research on Sports just dropped -- fascinating.,3,13,0,2,0
2427,74,Politics,Big news in the Politics world today!,4,13,1,0,3
2428,2,Fashion,Just published a new post on Fashion!,3,10,3,3,0
2429,439,Tech,Just published a new post on Tech!,5,4,4,4,0
2430,11,Health,My experience with Health so far this month.,0,13,1,5,3
2431,145,Fashion,Cannot believe what is happening in Fashion.,1,6,2,3,1
2432,350,Health,My experience with Health so far this month.,0,21,4,2,2
2433,326,Health,Sharing my Health predictions for this year.,15,8,1,1,3
2434,275,Gaming,Big news in the Gaming world today!,0,6,0,1,2
2435,327,Sports,Cannot believe what is happening in Sports.,1,53,2,2,1
2436,189,AI,Cannot believe what is happening in AI.,3,26,0,2,1
2437,22,Health,Cannot believe what is happening in Health.,2,6,1,5,1
2438,206,Sports,New research on Sports just dropped -- fascinating.,7,34,3,1,3
2439,216,Finance,Sharing my Finance predictions for this year.,4,7,1,5,3
2440,228,Finance,Sharing my Finance predictions for this year.,8,25,1,2,2
2441,167,Finance,What do you think about Finance? Let me know.,3,7,2,5,1
2442,126,Tech,Big news in the Tech world today!,0,22,0,4,1
2443,486,Fashion,New research on Fashion just dropped -- fascinating.,5,1,0,3,3
2444,192,Music,Big news in the Music world today!,0,7,3,3,1
2445,241,Politics,This Politics trend is changing everything.,5,6,0,5,3
2446,154,Fashion,Cannot believe what is happening in Fashion.,6,0,1,0,1
2447,112,Gaming,This Gaming trend is changing everything.,3,11,0,1,3
2448,480,Travel,Cannot believe what is happening in Travel.,1,9,0,1,3
2449,13,Tech,Cannot believe what is happening in Tech.,0,21,1,4,1
2450,140,Fashion,What do you think about Fashion? Let me know.,4,0,0,5,3
2451,295,Tech,What do you think about Tech? Let me know.,13,15,0,3,2
2452,240,Tech,What do you think about Tech? Let me know.,4,13,2,3,2
2453,313,Fashion,This Fashion trend is changing everything.,5,4,0,5,0
2454,347,Politics,Excited about the latest developments in Politics.,7,49,1,0,0
2455,5,AI,New research on AI just dropped -- fascinating.,5,19,4,0,2
2456,477,Gaming,Big news in the Gaming world today!,0,10,4,5,1
2457,491,Tech,Hot take on Tech -- long thread incoming.,5,1,3,0,2
2458,320,Gaming,My experience with Gaming so far this month.,6,3,0,3,3
2459,174,Sports,Hot take on Sports -- long thread incoming.,3,14,3,2,0
2460,411,Travel,What do you think about Travel? Let me know.,2,22,0,1,1
2461,213,Politics,This Politics trend is changing everything.,3,16,3,4,3
2462,82,Travel,This Travel trend is changing everything.,3,0,1,5,3
2463,359,Music,Big news in the Music world today!,2,6,0,0,1
2464,466,Health,Excited about the latest developments in Health.,11,4,1,0,1
2465,451,Finance,Sharing my Finance predictions for this year.,10,10,0,3,3
2466,88,AI,My experience with AI so far this month.,2,5,2,5,2
2467,477,Health,My experience with Health so far this month.,15,3,0,4,1
2468,230,AI,Sharing my AI predictions for this year.,8,1,0,5,2
2469,454,Gaming,Excited about the latest developments in Gaming.,5,8,0,2,0
2470,91,Sports,My experience with Sports so far this month.,2,7,1,2,3
2471,470,Sports,Excited about the latest developments in Sports.,4,4,0,5,1
2472,493,Gaming,Hot take on Gaming -- long thread incoming.,0,8,0,5,0
2473,182,Fashion,Sharing my Fashion predictions for this year.,9,3,1,0,3
2474,87,Gaming,Hot take on Gaming -- long thread incoming.,4,4,1,1,2
2475,267,AI,Sharing my AI predictions for this year.,1,5,6,2,1
2476,27,Tech,Hot take on Tech -- long thread incoming.,8,5,1,2,3
2477,222,Gaming,Just published a new post on Gaming!,0,2,2,2,3
2478,338,Politics,New research on Politics just dropped -- fascinating.,0,5,2,4,0
2479,67,Fashion,Just published a new post on Fashion!,3,13,1,5,0
2480,155,Finance,Big news in the Finance world today!,1,8,1,3,3
2481,199,AI,Hot take on AI -- long thread incoming.,4,6,0,5,3
2482,172,Gaming,This Gaming trend is changing everything.,2,1,0,3,3
2483,363,Gaming,What do you think about Gaming? Let me know.,5,1,0,2,2
2484,283,Tech,Sharing my Tech predictions for this year.,1,8,2,2,2
2485,43,Health,Excited about the latest developments in Health.,0,3,0,5,2
2486,442,Travel,Excited about the latest developments in Travel.,5,16,0,0,1
2487,413,Politics,Big news in the Politics world today!,0,10,1,0,1
2488,192,Politics,What do you think about Politics? Let me know.,2,0,1,4,1
2489,399,Politics,Excited about the latest developments in Politics.,20,3,2,0,0
2490,378,Gaming,My experience with Gaming so far this month.,11,12,1,0,1
2491,299,Health,New research on Health just dropped -- fascinating.,2,14,0,5,0
2492,314,Politics,Just published a new post on Politics!,0,4,4,5,1
2493,103,Politics,What do you think about Politics? Let me know.,3,18,3,0,0
2494,2,Finance,Big news in the Finance world today!,1,4,1,1,0
2495,368,Politics,Cannot believe what is happening in Politics.,14,1,1,2,1
2496,244,Tech,Sharing my Tech predictions for this year.,10,5,0,4,1
2497,241,Music,My experience with Music so far this month.,3,26,1,0,3
2498,95,Travel,Just published a new post on Travel!,10,12,0,0,1
2499,499,Tech,Hot take on Tech -- long thread incoming.,0,19,7,1,1
2500,359,Politics,Excited about the latest developments in Politics.,16,3,0,1,1
2501,435,Gaming,Big news in the Gaming world today!,2,16,2,1,3
2502,326,Fashion,Hot take on Fashion -- long thread incoming.,0,8,3,4,3
2503,260,Music,Big news in the Music world today!,7,7,1,3,2
2504,423,Gaming,Big news in the Gaming world today!,0,22,5,4,0
2505,336,Music,Hot take on Music -- long thread incoming.,3,11,1,1,0
2506,32,Politics,Sharing my Politics predictions for this year.,15,2,1,2,0
2507,318,Finance,Excited about the latest developments in Finance.,1,23,3,5,3
2508,7,Politics,New research on Politics just dropped -- fascinating.,7,3,4,4,2
2509,358,Fashion,Excited about the latest developments in Fashion.,4,4,0,4,2
2510,373,Gaming,Sharing my Gaming predictions for this year.,5,1,0,2,3
2511,190,Health,Hot take on Health -- long thread incoming.,2,16,0,3,2
2512,280,Tech,Big news in the Tech world today!,8,28,0,4,1
2513,22,Gaming,Cannot believe what is happening in Gaming.,4,10,3,3,3
2514,167,Finance,Sharing my Finance predictions for this year.,2,10,1,3,3
2515,79,Sports,Cannot believe what is happening in Sports.,6,24,1,3,0
2516,448,Sports,New research on Sports just dropped -- fascinating.,0,10,4,3,1
2517,205,Gaming,Just published a new post on Gaming!,21,3,0,3,1
2518,78,Fashion,What do you think about Fashion? Let me know.,0,2,0,1,0
2519,9,Finance,Sharing my Finance predictions for this year.,1,6,3,1,2
2520,173,Tech,Just published a new post on Tech!,8,11,0,3,3
2521,82,Music,This Music trend is changing everything.,0,24,0,2,1
2522,98,Health,My experience with Health so far this month.,1,12,0,5,3
2523,222,Finance,What do you think about Finance? Let me know.,3,6,1,3,0
2524,181,Politics,Excited about the latest developments in Politics.,7,6,0,2,3
2525,312,Music,What do you think about Music? Let me know.,8,3,0,1,3
2526,412,Tech,Cannot believe what is happening in Tech.,2,35,0,3,0
2527,490,Music,What do you think about Music? Let me know.,6,14,0,2,2
2528,351,Fashion,Cannot believe what is happening in Fashion.,6,8,4,4,0
2529,307,Sports,This Sports trend is changing everything.,1,6,0,2,2
2530,372,Gaming,What do you think about Gaming? Let me know.,0,11,0,2,3
2531,33,AI,Sharing my AI predictions for this year.,2,15,0,2,3
2532,127,Tech,New research on Tech just dropped -- fascinating.,0,2,0,5,1
2533,466,Gaming,Sharing my Gaming predictions for this year.,1,10,0,2,2
2534,296,Gaming,Big news in the Gaming world today!,10,5,3,1,2
2535,401,Fashion,Big news in the Fashion world today!,7,8,0,5,1
2536,417,Tech,Sharing my Tech predictions for this year.,3,13,1,4,3
2537,456,AI,New research on AI just dropped -- fascinating.,5,6,5,4,0
2538,197,Sports,My experience with Sports so far this month.,24,9,7,2,0
2539,271,Health,Sharing my Health predictions for this year.,1,30,1,4,2
2540,35,Health,Cannot believe what is happening in Health.,9,11,0,1,2
2541,365,Sports,New research on Sports just dropped -- fascinating.,5,26,0,0,3
2542,127,Tech,Just published a new post on Tech!,7,8,0,2,2
2543,423,Fashion,Sharing my Fashion predictions for this year.,7,7,3,4,1
2544,402,Music,New research on Music just dropped -- fascinating.,0,2,0,3,2
2545,310,Travel,Big news in the Travel world today!,4,2,0,5,1
2546,491,Fashion,My experience with Fashion so far this month.,10,24,3,0,2
2547,376,AI,Big news in the AI world today!,1,0,0,4,2
2548,128,Finance,Cannot believe what is happening in Finance.,0,10,4,5,0
2549,153,Music,Big news in the Music world today!,1,10,0,1,2
2550,13,AI,Cannot believe what is happening in AI.,4,13,5,0,2
2551,239,Sports,Sharing my Sports predictions for this year.,7,18,5,5,3
2552,285,Sports,My experience with Sports so far this month.,2,14,4,3,2
2553,56,Music,Sharing my Music predictions for this year.,2,2,0,2,1
2554,362,Fashion,Sharing my Fashion predictions for this year.,1,9,0,2,1
2555,301,Sports,New research on Sports just dropped -- fascinating.,3,6,1,0,0
2556,27,Gaming,This Gaming trend is changing everything.,5,14,0,3,2
2557,73,Gaming,Cannot believe what is happening in Gaming.,9,6,0,4,0
2558,322,Finance,New research on Finance just dropped -- fascinating.,1,2,0,3,1
2559,168,Fashion,Just published a new post on Fashion!,2,13,0,5,2
2560,166,Fashion,My experience with Fashion so far this month.,1,36,0,0,0
2561,371,Sports,Sharing my Sports predictions for this year.,6,29,0,0,0
2562,72,Sports,Excited about the latest developments in Sports.,11,27,4,4,1
2563,482,Tech,Excited about the latest developments in Tech.,14,12,2,2,2
2564,174,Politics,Cannot believe what is happening in Politics.,0,9,1,2,0
2565,253,Finance,This Finance trend is changing everything.,1,22,6,0,3
2566,329,Finance,What do you think about Finance? Let me know.,2,8,5,4,0
2567,417,Tech,Sharing my Tech predictions for this year.,1,16,2,1,0
2568,391,Music,Big news in the Music world today!,3,3,0,1,0
2569,331,Travel,Just published a new post on Travel!,11,11,4,0,1
2570,246,AI,Just published a new post on AI!,0,1,2,1,1
2571,487,Sports,What do you think about Sports? Let me know.,6,13,2,4,2
2572,166,Finance,Cannot believe what is happening in Finance.,1,11,0,0,2
2573,253,AI,Cannot believe what is happening in AI.,4,11,0,4,0
2574,21,Tech,My experience with Tech so far this month.,1,10,0,0,1
2575,118,Fashion,Sharing my Fashion predictions for this year.,0,13,0,0,2
2576,360,Politics,My experience with Politics so far this month.,3,35,3,2,1
2577,204,Tech,What do you think about Tech? Let me know.,1,13,1,4,0
2578,469,Fashion,Hot take on Fashion -- long thread incoming.,0,15,0,2,2
2579,262,Finance,What do you think about Finance? Let me know.,2,20,0,1,2
2580,172,Tech,New research on Tech just dropped -- fascinating.,12,28,5,2,3
2581,62,Music,Sharing my Music predictions for this year.,1,12,0,0,3
2582,309,Travel,Cannot believe what is happening in Travel.,2,6,0,1,1
2583,58,AI,Cannot believe what is happening in AI.,12,11,0,0,1
2584,103,Fashion,Hot take on Fashion -- long thread incoming.,2,11,0,5,1
2585,454,Fashion,Hot take on Fashion -- long thread incoming.,10,4,1,2,3
2586,28,Tech,My experience with Tech so far this month.,1,16,4,2,1
2587,262,AI,Hot take on AI -- long thread incoming.,4,38,0,0,1
2588,425,Sports,New research on Sports just dropped -- fascinating.,11,19,0,1,3
2589,485,Finance,New research on Finance just dropped -- fascinating.,0,9,0,3,3
2590,309,Sports,Sharing my Sports predictions for this year.,0,16,1,3,2
2591,408,Tech,Excited about the latest developments in Tech.,1,6,5,4,0
2592,453,AI,Just published a new post on AI!,0,3,0,4,0
2593,439,AI,Hot take on AI -- long thread incoming.,3,10,1,0,2
2594,228,Finance,My experience with Finance so far this month.,5,23,1,1,0
2595,28,Gaming,Big news in the Gaming world today!,2,10,0,5,1
2596,498,Finance,New research on Finance just dropped -- fascinating.,3,2,0,0,2
2597,214,AI,Hot take on AI -- long thread incoming.,9,3,0,0,0
2598,155,Sports,Hot take on Sports -- long thread incoming.,1,7,3,3,1
2599,62,AI,Sharing my AI predictions for this year.,10,14,2,1,0
2600,58,Politics,Big news in the Politics world today!,0,14,2,3,2
2601,139,AI,My experience with AI so far this month.,1,1,2,3,0
2602,375,Sports,Big news in the Sports world today!,6,12,1,0,3
2603,348,Finance,Just published a new post on Finance!,1,0,2,0,3
2604,222,Health,Cannot believe what is happening in Health.,1,20,4,1,0
2605,296,AI,Excited about the latest developments in AI.,1,5,2,2,2
2606,369,Health,Big news in the Health world today!,4,9,0,2,0
2607,344,Music,Big news in the Music world today!,8,9,0,1,3
2608,415,AI,Just published a new post on AI!,6,12,1,4,3
2609,287,Health,Big news in the Health world today!,12,46,2,5,0
2610,147,Gaming,Excited about the latest developments in Gaming.,2,22,1,4,2
2611,234,Health,This Health trend is changing everything.,0,8,0,1,2
2612,338,Gaming,This Gaming trend is changing everything.,10,16,3,4,1
2613,165,Gaming,Cannot believe what is happening in Gaming.,5,7,0,1,3
2614,191,Health,New research on Health just dropped -- fascinating.,11,2,0,2,1
2615,417,Health,This Health trend is changing everything.,2,4,2,3,2
2616,493,Finance,Excited about the latest developments in Finance.,1,38,0,4,2
2617,454,Sports,New research on Sports just dropped -- fascinating.,4,1,1,2,3
2618,231,Travel,What do you think about Travel? Let me know.,0,0,1,0,2
2619,260,Sports,My experience with Sports so far this month.,0,3,3,2,1
2620,436,Fashion,What do you think about Fashion? Let me know.,2,4,0,1,3
2621,42,Finance,Excited about the latest developments in Finance.,7,0,6,4,0
2622,267,Politics,My experience with Politics so far this month.,5,13,5,0,2
2623,479,Travel,What do you think about Travel? Let me know.,3,12,3,5,1
2624,351,Gaming,Sharing my Gaming predictions for this year.,11,23,0,0,2
2625,375,Gaming,This Gaming trend is changing everything.,4,11,3,3,3
2626,113,Fashion,New research on Fashion just dropped -- fascinating.,2,25,1,5,3
2627,353,Politics,Big news in the Politics world today!,10,16,3,5,3
2628,80,Tech,Just published a new post on Tech!,3,27,1,4,0
2629,254,Sports,Excited about the latest developments in Sports.,4,14,1,5,2
2630,124,Finance,Hot take on Finance -- long thread incoming.,12,27,1,1,0
2631,488,Tech,Just published a new post on Tech!,7,8,6,0,0
2632,152,Politics,Big news in the Politics world today!,7,7,0,1,0
2633,35,Music,Sharing my Music predictions for this year.,5,2,4,0,3
2634,484,Gaming,Cannot believe what is happening in Gaming.,1,1,3,0,2
2635,176,Finance,New research on Finance just dropped -- fascinating.,2,5,0,1,2
2636,220,Fashion,My experience with Fashion so far this month.,3,6,1,3,0
2637,348,Health,Just published a new post on Health!,3,10,0,3,2
2638,180,AI,Hot take on AI -- long thread incoming.,7,19,1,5,3
2639,441,Finance,This Finance trend is changing everything.,15,5,0,0,3
2640,353,Fashion,My experience with Fashion so far this month.,9,15,1,2,3
2641,14,Finance,Just published a new post on Finance!,1,1,0,3,0
2642,244,Music,This Music trend is changing everything.,2,3,3,0,0
2643,126,Politics,Sharing my Politics predictions for this year.,8,13,0,3,2
2644,124,Fashion,Sharing my Fashion predictions for this year.,1,16,1,0,2
2645,159,Travel,Sharing my Travel predictions for this year.,10,10,0,1,3
2646,49,AI,What do you think about AI? Let me know.,1,9,0,4,0
2647,479,Travel,Sharing my Travel predictions for this year.,5,17,0,0,1
2648,238,Music,My experience with Music so far this month.,12,6,0,3,0
2649,130,Fashion,Excited about the latest developments in Fashion.,2,22,1,5,3
2650,90,Health,Hot take on Health -- long thread incoming.,4,1,0,1,0
2651,149,Fashion,New research on Fashion just dropped -- fascinating.,8,10,1,3,0
2652,352,Sports,Excited about the latest developments in Sports.,21,13,2,1,3
2653,249,Tech,Just published a new post on Tech!,2,1,0,3,1
2654,396,Finance,Just published a new post on Finance!,1,2,0,2,1
2655,115,Gaming,My experience with Gaming so far this month.,1,27,0,3,1
2656,366,Health,Excited about the latest developments in Health.,2,12,3,0,1
2657,72,Sports,My experience with Sports so far this month.,0,3,3,4,0
2658,225,Health,New research on Health just dropped -- fascinating.,6,9,0,5,3
2659,11,Travel,New research on Travel just dropped -- fascinating.,1,14,6,5,0
2660,215,Health,Just published a new post on Health!,5,5,7,2,3
2661,286,Finance,Excited about the latest developments in Finance.,15,13,0,0,0
2662,135,Gaming,Sharing my Gaming predictions for this year.,1,37,3,3,1
2663,465,Sports,Excited about the latest developments in Sports.,19,31,1,0,1
2664,45,Fashion,What do you think about Fashion? Let me know.,0,8,1,5,1
2665,229,Travel,New research on Travel just dropped -- fascinating.,1,7,3,4,2
2666,245,Politics,What do you think about Politics? Let me know.,2,2,0,4,3
2667,60,Travel,Just published a new post on Travel!,12,1,0,1,1
2668,76,Music,What do you think about Music? Let me know.,3,7,0,5,3
2669,6,Gaming,Just published a new post on Gaming!,2,4,0,4,0
2670,58,Travel,Hot take on Travel -- long thread incoming.,5,1,2,4,0
2671,156,Sports,New research on Sports just dropped -- fascinating.,5,10,0,1,3
2672,411,Tech,Big news in the Tech world today!,0,23,1,5,3
