user_id,verified,followers_count,following_count,tweet_count,listed_count,account_age_days,follower_following_ratio,tweets_per_day,listed_per_follower,in_degree,out_degree,degree_ratio,pagerank,hits_authority,hits_hub,betweenness,clustering_coef,tweet_count_actual,avg_retweets,avg_likes,avg_replies,avg_hashtags,avg_mentions,total_engagement,influence_score,influential
283,0,50,1103,51,5,1140,0.04533091568449683,0.04473684210526316,0.1,6,14,0.42857142857142855,0.0020689196918917325,0.0014930778314678566,0.0026491196392903907,0.00039544488928665436,0.3526315789473684,5.0,2.2,8.4,2.0,1.4,1.6,12.600000000000001,0.07835277041588776,0
284,0,20,1880,47,2,1606,0.010638297872340425,0.029265255292652552,0.1,2,9,0.2222222222222222,0.0007290806932455965,0.0004072975275782869,0.0017927461408840152,2.6380292937503744e-05,0.34545454545454546,3.0,5.0,15.0,0.0,0.6666666666666666,1.0,20.0,0.11672719764497093,0
285,0,10,157,15,5,727,0.06369426751592357,0.02063273727647868,0.5,1,5,0.2,0.00032820001038394436,0.00023478884211140374,0.0016788294314221378,7.952412762032e-06,0.6,1.0,2.0,14.0,4.0,3.0,2.0,20.0,0.11546862768133313,0
286,0,10,1440,53,7,3967,0.006944444444444444,0.013360221830098312,0.7,0,10,0.0,0.00030000000000000003,-0.0,0.0022053330297420203,1.526727005849056e-05,0.4888888888888889,7.0,9.428571428571429,12.428571428571429,0.5714285714285714,2.857142857142857,1.0,22.42857142857143,0.12940301011769553,1
287,0,320,1354,17,15,3993,0.2363367799113737,0.004257450538442274,0.046875,26,5,5.2,0.01497224247289381,0.006604101793678476,0.0018147905124573517,0.0005671593791020959,0.16091954022988506,7.0,5.428571428571429,18.857142857142858,2.142857142857143,3.142857142857143,0.5714285714285714,26.428571428571427,0.19786715445794428,1
288,1,10,1201,71,6,876,0.00832639467110741,0.08105022831050228,0.6,1,11,0.09090909090909091,0.0004220973624382829,0.0002137156559055283,0.002494131872097556,5.569834992263512e-05,0.4393939393939394,7.0,4.428571428571429,13.714285714285714,1.4285714285714286,2.2857142857142856,1.5714285714285714,19.57142857142857,0.11328615125299789,0
289,0,10,1302,41,11,1831,0.007680491551459293,0.02239213544511196,1.1,2,13,0.15384615384615385,0.00037164285714285717,0.0004382758674018992,0.0027895232776748414,0.0001510351777517453,0.41904761904761906,6.0,4.5,15.0,1.3333333333333333,1.5,2.1666666666666665,20.833333333333332,0.12046920598734354,0
290,1,10,1184,66,4,812,0.008445945945945946,0.0812807881773399,0.4,2,10,0.2,0.001174396231815836,0.00040619359663556496,0.002216651792090128,2.9791104854058538e-05,0.4393939393939394,5.0,7.8,6.2,0.8,2.0,1.4,14.8,0.08788442206870978,0
291,0,10,185,59,5,2119,0.05405405405405406,0.02784332232184993,0.5,1,7,0.14285714285714285,0.00032125000000000003,0.0002648172272697157,0.0018755880795436875,1.140165203231094e-05,0.5714285714285714,5.0,1.6,17.2,1.2,2.6,1.6,20.0,0.1154505463236809,0
292,0,30,411,23,0,1146,0.072992700729927,0.02006980802792321,0.0,3,8,0.375,0.00042776250950543084,0.0005655038397089392,0.0015175525474926525,0.000129729721443269,0.2909090909090909,7.0,2.2857142857142856,14.142857142857142,1.1428571428571428,2.0,1.7142857142857142,17.57142857142857,0.10202006408488555,0
293,0,10,1259,54,1,3798,0.007942811755361398,0.014218009478672985,0.1,0,10,0.0,0.00030000000000000003,-0.0,0.002642736935191228,2.6021010480866196e-05,0.5333333333333333,5.0,7.0,10.2,2.0,3.2,1.8,19.2,0.11078185283002401,0
294,0,10,1729,25,7,1780,0.00578368999421631,0.014044943820224719,0.7,3,10,0.3,0.0005689502810511371,0.0007407784126080963,0.001459859361268386,6.274962210930532e-05,0.32051282051282054,5.0,1.0,10.0,2.2,1.2,2.0,13.2,0.07694873990461128,0
295,0,20,1657,34,3,3608,0.012070006035003017,0.009423503325942351,0.15,1,8,0.125,0.00034085204081632655,0.0002661405177111494,0.0012313825933877828,1.555351411690596e-05,0.3055555555555556,6.0,6.5,13.333333333333334,1.0,2.8333333333333335,2.5,20.833333333333336,0.12042614949286738,0
296,0,20,178,61,0,2606,0.11235955056179775,0.02340752110514198,0.0,1,8,0.125,0.0003435114081751753,0.00022708171596001118,0.0015047286910361206,2.8234379239797255e-05,0.4444444444444444,10.0,3.9,9.9,1.6,2.0,1.5,15.4,0.08909370568056484,0
297,0,50,1949,45,9,3366,0.025654181631605953,0.013368983957219251,0.18,6,7,0.8571428571428571,0.0007115248315020463,0.0011952706672539455,0.0024432520602063554,2.2356180455511645e-05,0.4230769230769231,3.0,8.0,14.666666666666666,1.6666666666666667,3.0,1.3333333333333333,24.333333333333332,0.14200588752979898,1
298,0,10,1334,63,0,1679,0.0074962518740629685,0.03752233472304944,0.0,1,7,0.14285714285714285,0.0004053474135746343,0.00019559735535054618,0.0019675334695539825,0.0,0.6071428571428571,6.0,4.0,17.333333333333332,3.3333333333333335,2.5,2.1666666666666665,24.666666666666664,0.14260712842005724,1
299,0,10,564,18,0,321,0.01773049645390071,0.056074766355140186,0.0,1,7,0.14285714285714285,0.0003231818181818182,0.000326149303251025,0.0018378221792385134,5.791315317999208e-06,0.6428571428571429,6.0,4.666666666666667,11.166666666666666,0.5,2.5,1.1666666666666667,16.333333333333332,0.09429946969127825,0
300,0,10,498,36,20,998,0.020080321285140562,0.036072144288577156,2.0,0,6,0.0,0.00030000000000000003,-0.0,0.002118163084621822,2.7542826441646007e-06,0.7333333333333333,5.0,3.8,10.0,1.6,2.4,1.8,15.4,0.08884748986946825,0
301,0,30,1973,90,8,1517,0.015205271160669031,0.05932762030323006,0.26666666666666666,4,7,0.5714285714285714,0.0005518986601694528,0.0010315339628550679,0.002113978052336638,2.8225661434904987e-05,0.509090909090909,9.0,3.5555555555555554,8.777777777777779,0.8888888888888888,2.7777777777777777,1.2222222222222223,13.222222222222223,0.07723209283788553,0
302,0,10,1177,51,7,3905,0.008496176720475786,0.013060179257362355,0.7,0,9,0.0,0.00030000000000000003,-0.0,0.00288687476042436,8.894095963085514e-06,0.6666666666666666,4.0,4.25,5.5,1.75,1.75,2.0,11.5,0.06635046812145554,0
303,0,30,1556,54,1,3661,0.019280205655526992,0.014750068287353183,0.03333333333333333,1,3,0.3333333333333333,0.00045567757225408275,0.0003019368482411814,0.0009646569056746089,0.0,0.5,4.0,4.5,22.0,0.5,1.5,0.75,27.0,0.15643208510568035,1
304,0,10,1297,77,2,1872,0.007710100231303007,0.04113247863247863,0.2,1,7,0.14285714285714285,0.0003457253993708075,0.00026577120417361415,0.0018621716974625612,0.0,0.5,7.0,4.285714285714286,19.857142857142858,1.2857142857142858,2.857142857142857,1.2857142857142858,25.428571428571427,0.14683326511118497,1
305,0,10,1905,35,2,126,0.005249343832020997,0.2777777777777778,0.2,1,11,0.09090909090909091,0.0003303816415300252,0.00023257700693608496,0.002584185415967709,3.2344059227877804e-05,0.5,5.0,6.8,5.6,0.6,3.4,1.6,12.999999999999998,0.0751020450006778,0
306,0,10,923,52,8,3988,0.010834236186348862,0.013039117352056168,0.8,1,13,0.07692307692307693,0.00034836433039951866,0.000278636386286107,0.0027784603476890724,0.00011001224832144766,0.43956043956043955,5.0,11.2,9.6,1.0,4.4,0.6,21.799999999999997,0.1259600638509483,1
307,0,10,1939,27,3,1148,0.005157297576070139,0.023519163763066203,0.3,1,7,0.14285714285714285,0.0004290768266941792,0.0002338025705123763,0.0018477621303999016,2.7976612325201487e-05,0.6428571428571429,6.0,1.5,12.0,0.8333333333333334,2.6666666666666665,1.5,14.333333333333334,0.08307276220123136,0
308,0,10,1564,24,13,3427,0.00639386189258312,0.007003209804493727,1.3,0,6,0.0,0.00030000000000000003,-0.0,0.001523694940090562,1.370646777927202e-05,0.6,5.0,2.2,11.0,1.4,1.6,2.0,14.6,0.08423741785243423,0
309,0,10,522,63,8,103,0.019157088122605363,0.6116504854368932,0.8,2,8,0.25,0.0005209001667075986,0.00040263393902223156,0.0015070315691043318,4.720275203671814e-05,0.3111111111111111,5.0,1.6,8.0,0.4,2.6,1.6,10.0,0.05834308398559979,0
310,0,70,1083,66,7,1389,0.06463527239150507,0.047516198704103674,0.1,4,7,0.5714285714285714,0.003069417486510344,0.000898038657071455,0.001524015729031154,0.0001333719616732193,0.38181818181818183,8.0,3.0,10.375,1.625,3.75,1.5,15.0,0.09513594431825023,0
311,0,10,1478,77,0,1121,0.006765899864682003,0.06868867082961641,0.0,3,10,0.3,0.0006462842417114573,0.0008120770391411643,0.001870291541560475,5.720065747759277e-05,0.358974358974359,8.0,2.375,11.5,1.25,2.125,1.625,15.125,0.08827162906174045,0
312,0,40,1969,73,7,787,0.02031488065007618,0.09275730622617535,0.175,2,11,0.18181818181818182,0.0056854889088461535,0.00047715578426080646,0.0023812949041043595,2.9663703396711577e-05,0.5384615384615384,7.0,5.428571428571429,5.0,1.5714285714285714,2.142857142857143,1.7142857142857142,12.0,0.08488324160802166,0
313,1,40,351,53,1,1971,0.11396011396011396,0.026889903602232368,0.025,3,12,0.25,0.00043461639572816695,0.000794963713118719,0.0018055877619210638,7.947622151934391e-05,0.26666666666666666,6.0,4.833333333333333,7.166666666666667,1.0,3.1666666666666665,2.0,13.0,0.07575172310974326,0
314,0,10,280,54,4,3178,0.03571428571428571,0.016991818753933293,0.4,0,7,0.0,0.00030000000000000003,-0.0,0.0016893341563067124,2.065488167891186e-05,0.5714285714285714,7.0,1.2857142857142858,11.285714285714286,2.2857142857142856,3.2857142857142856,2.0,14.857142857142858,0.08572430481687777,0
315,0,10,1804,33,17,237,0.005543237250554324,0.13924050632911392,1.7,1,11,0.09090909090909091,0.00033642857142857145,0.00020771587193723758,0.002348433707338825,4.9893317016586306e-05,0.5303030303030303,4.0,7.5,10.5,1.0,1.25,1.75,19.0,0.10974312986862271,0
316,0,20,972,39,6,3985,0.0205761316872428,0.009786700125470515,0.3,5,10,0.5,0.0005697317066255096,0.0012751148260168898,0.0023245712556028094,4.334735014497564e-05,0.37142857142857144,7.0,2.857142857142857,14.285714285714286,1.2857142857142858,1.5714285714285714,1.0,18.428571428571427,0.10721656536544513,0
317,0,10,1139,12,5,3867,0.00877963125548727,0.0031031807602792862,0.5,0,7,0.0,0.00030000000000000003,-0.0,0.0017329048502013687,0.0,0.6190476190476191,4.0,3.0,22.25,1.25,3.75,0.5,26.5,0.1528846153810873,1
318,0,20,986,91,5,1274,0.02028397565922921,0.07142857142857142,0.25,2,4,0.5,0.0003606761063405096,0.0005527338407034356,0.0017084578962592157,0.0,0.6666666666666666,2.0,4.0,21.0,2.5,3.0,3.0,27.5,0.1589364906686447,1
319,1,10,161,104,4,1315,0.062111801242236024,0.07908745247148288,0.4,1,7,0.14285714285714285,0.0013964916345951695,0.0002380514391753525,0.0018037415038950956,0.0,0.5714285714285714,3.0,7.0,18.333333333333332,1.0,4.333333333333333,1.6666666666666667,26.333333333333332,0.15503970963758382,1
320,0,40,1086,36,4,439,0.03683241252302026,0.08200455580865604,0.1,6,5,1.2,0.0005532844591660932,0.0014426345509778585,0.001569173237049265,4.246658096526507e-05,0.4,9.0,4.0,8.11111111111111,1.0,2.2222222222222223,2.111111111111111,13.11111111111111,0.0767120947151019,0
321,0,20,1466,38,5,2408,0.013642564802182811,0.015780730897009966,0.25,0,7,0.0,0.00030000000000000003,-0.0,0.0021526176021310142,4.9822345015140245e-06,0.8571428571428571,6.0,4.833333333333333,15.166666666666666,0.0,3.3333333333333335,2.0,20.0,0.1154972128207016,0
322,0,10,549,58,11,2421,0.018214936247723135,0.02395704254440314,1.1,1,8,0.125,0.012301692612714212,0.00014029261740044655,0.0020063279428647694,1.1349390831246108e-05,0.6071428571428571,5.0,1.8,12.6,2.8,2.6,0.8,17.2,0.1333495013484808,1
323,0,20,981,64,0,3066,0.020387359836901122,0.020874103065883887,0.0,0,8,0.0,0.00030000000000000003,-0.0,0.0019490639380686837,0.0,0.6071428571428571,7.0,6.571428571428571,7.857142857142857,1.7142857142857142,2.0,2.0,16.142857142857142,0.09324204882606095,0
324,0,10,647,31,0,800,0.015455950540958269,0.03875,0.0,0,7,0.0,0.00030000000000000003,-0.0,0.001603148821733615,2.6916549030783006e-05,0.6190476190476191,5.0,5.4,13.2,1.6,2.4,2.4,20.200000000000003,0.11655151799978868,0
325,0,120,283,33,3,1873,0.42402826855123676,0.01761879337960491,0.025,11,9,1.2222222222222223,0.001094999245264266,0.002707583077049266,0.0024586170935645218,0.00015779642145110948,0.32105263157894737,6.0,5.0,12.666666666666666,1.1666666666666667,2.3333333333333335,1.1666666666666667,18.833333333333332,0.11220205683820407,0
326,0,30,651,36,8,103,0.04608294930875576,0.34951456310679613,0.26666666666666666,8,12,0.6666666666666666,0.0008099440111041189,0.0018399904074810458,0.0028022544448658986,0.0004550229087065512,0.3263157894736842,6.0,5.0,6.166666666666667,2.1666666666666665,2.6666666666666665,2.1666666666666665,13.333333333333334,0.07881360571336064,0
327,0,10,363,25,1,1690,0.027548209366391185,0.014792899408284023,0.1,1,10,0.1,0.0003486543041116879,0.0002539453162165992,0.0018427571570528692,4.4002119043610794e-05,0.41818181818181815,6.0,3.3333333333333335,18.833333333333332,1.0,2.5,1.6666666666666667,23.166666666666664,0.13381348378257404,1
328,0,70,615,13,1,3801,0.11382113821138211,0.0034201525914233097,0.014285714285714285,3,14,0.21428571428571427,0.0006146160710781632,0.0007030128360430956,0.002989291322243905,0.000151482099730585,0.4632352941176471,8.0,6.25,21.5,1.5,2.75,2.125,29.25,0.17037881854580766,1
329,0,10,1085,20,11,283,0.009216589861751152,0.0706713780918728,1.1,2,10,0.2,0.0003868768654089537,0.0005119368485855191,0.0021886988067077047,7.315211304085527e-05,0.5272727272727272,6.0,6.166666666666667,9.5,2.8333333333333335,3.3333333333333335,1.3333333333333333,18.5,0.10701318929026721,0
330,0,10,258,32,3,3036,0.03875968992248062,0.010540184453227932,0.3,0,6,0.0,0.00030000000000000003,-0.0,0.0017636395267333592,9.972800498849978e-06,0.6666666666666666,4.0,2.0,12.25,1.0,3.0,2.0,15.25,0.08798560675492802,0
331,0,50,1087,29,4,3934,0.045998160073597055,0.007371631926792069,0.08,5,14,0.35714285714285715,0.0004973623927176772,0.0012956997919442025,0.0022979415647202076,0.00032252069630774537,0.34502923976608185,7.0,5.571428571428571,5.857142857142857,2.0,1.5714285714285714,1.0,13.428571428571427,0.07863067255875857,0
332,0,10,1706,31,2,849,0.005861664712778429,0.03651354534746761,0.2,2,10,0.2,0.0003674300559270021,0.0005592716279691941,0.0021528805343397186,4.82767496291642e-05,0.4090909090909091,4.0,2.75,8.75,0.5,2.0,1.25,12.0,0.06944584796040519,0
333,0,10,1491,60,1,3848,0.00670690811535882,0.015592515592515593,0.1,2,10,0.2,0.0025135372433489336,0.0005143645815536739,0.0016435457162657671,3.2883406296333176e-05,0.36363636363636365,4.0,2.75,12.25,0.75,2.5,1.75,15.75,0.09717302282677402,0
334,0,20,1510,73,6,1015,0.013245033112582781,0.07192118226600985,0.3,2,6,0.3333333333333333,0.0005462526774602715,0.00037361154715488855,0.002203151570032099,2.152349373419766e-05,0.5357142857142857,3.0,1.3333333333333333,15.666666666666666,2.0,2.0,1.6666666666666667,19.0,0.11043594647978368,0
335,0,210,1450,49,0,3863,0.14482758620689656,0.012684442143411856,0.0,21,8,2.625,0.020579111681770616,0.00509131104965037,0.0017879593977736775,0.0006404748765409328,0.2022792022792023,4.0,5.5,10.25,2.75,3.25,1.25,18.5,0.1668857573872505,1
336,0,20,1093,34,6,361,0.018298261665141813,0.09418282548476455,0.3,0,11,0.0,0.00030000000000000003,-0.0,0.0022362776044787453,0.0,0.509090909090909,10.0,3.9,7.6,0.7,2.4,1.7,12.2,0.07049479607933314,0
337,0,10,636,40,0,1451,0.015723270440251572,0.027567195037904894,0.0,1,7,0.14285714285714285,0.0003753010489582512,0.00028527831694515293,0.001838128369160296,4.2416360559893996e-05,0.5714285714285714,8.0,3.75,8.375,2.0,2.125,1.375,14.125,0.08172499289274889,0
338,0,10,1985,44,1,3446,0.005037783375314861,0.012768427161926872,0.1,0,9,0.0,0.00030000000000000003,-0.0,0.002089394375637334,3.6127595942195495e-05,0.5277777777777778,10.0,4.1,8.6,1.2,2.6,2.0,13.899999999999999,0.0802098321753337,0
339,0,10,1828,14,4,3685,0.005470459518599562,0.0037991858887381274,0.4,2,8,0.25,0.0005691588905483569,0.0006236158581453398,0.0019089953407874587,1.3557426576235277e-05,0.5555555555555556,5.0,4.8,11.6,3.4,2.6,1.0,19.799999999999997,0.11500239416940637,0
340,0,10,1808,91,5,2824,0.0055309734513274336,0.032223796033994334,0.5,3,8,0.375,0.0004095139904560213,0.0006893864434219481,0.0018944676846748343,9.998860618294e-05,0.41818181818181815,4.0,5.0,12.25,0.0,2.0,1.75,17.25,0.09987901149954896,0
341,0,20,1064,44,4,865,0.018796992481203006,0.05086705202312139,0.2,0,7,0.0,0.00030000000000000003,-0.0,0.0018926833300061984,1.3287504028800068e-05,0.5714285714285714,3.0,5.333333333333333,15.333333333333334,2.3333333333333335,2.3333333333333335,2.0,23.0,0.13280893378161596,1
342,0,10,1143,47,1,1721,0.008748906386701663,0.027309703660662404,0.1,2,9,0.2222222222222222,0.0003910589149246321,0.0005316656208860553,0.002548254500539489,2.6619934486019328e-05,0.5636363636363636,9.0,1.4444444444444444,14.777777777777779,1.0,2.0,0.8888888888888888,17.22222222222222,0.09963070988582248,0
343,0,10,1897,11,1,484,0.005271481286241434,0.022727272727272728,0.1,0,6,0.0,0.00030000000000000003,-0.0,0.002173782071205593,4.77575549265581e-06,0.8666666666666667,4.0,6.0,15.0,0.75,3.25,1.75,21.75,0.12548308581309664,1
344,0,10,1284,59,4,1959,0.00778816199376947,0.030117406840224605,0.4,1,8,0.125,0.0003307840308248773,0.00021642806082691575,0.0020436285893062804,3.0046617535059086e-05,0.5,3.0,2.6666666666666665,20.333333333333332,1.0,0.6666666666666666,2.3333333333333335,24.0,0.13856361277458595,1
345,0,10,1174,54,3,1168,0.008517887563884156,0.046232876712328765,0.3,2,10,0.2,0.00044558173211536726,0.0005580912257392153,0.0024060931065070087,9.139750719105725e-05,0.4696969696969697,3.0,3.6666666666666665,39.666666666666664,0.0,2.0,1.0,43.33333333333333,0.25045813121954114,1
346,0,20,747,117,2,342,0.02677376171352075,0.34210526315789475,0.1,1,6,0.16666666666666666,0.00032833333333333336,0.0002946168551942791,0.0022343572665115955,9.913863966785693e-06,0.7619047619047619,4.0,5.5,14.25,0.25,1.75,2.25,20.0,0.11558013877559835,0
347,0,60,181,53,6,1047,0.3314917127071823,0.050620821394460364,0.1,8,9,0.8888888888888888,0.0006144150802332641,0.0020289981547086224,0.0019164583780909728,0.00014281912332575768,0.3014705882352941,4.0,10.75,19.0,2.0,2.75,0.5,31.75,0.18468694131505836,1
348,0,20,1696,45,3,257,0.01179245283018868,0.17509727626459143,0.15,2,9,0.2222222222222222,0.00047553484821247563,0.0005442225462301176,0.0023037479894926238,3.303093846105751e-05,0.509090909090909,9.0,2.6666666666666665,6.777777777777778,0.8888888888888888,2.5555555555555554,2.2222222222222223,10.333333333333334,0.06024052232623318,0
349,0,10,1454,26,3,2911,0.0068775790921595595,0.008931638612160769,0.3,3,9,0.3333333333333333,0.00042302930411168793,0.0005399965599129726,0.002538412768218198,0.00010524934921318976,0.4090909090909091,6.0,3.0,9.333333333333334,2.3333333333333335,1.5,2.0,14.666666666666668,0.0850161326799824,0
350,0,10,1205,64,4,887,0.008298755186721992,0.07215332581736189,0.4,1,7,0.14285714285714285,0.0003325886969770069,0.0002454687841327738,0.0023372218584963985,8.569989602217062e-06,0.6071428571428571,6.0,5.833333333333333,13.333333333333334,1.6666666666666667,2.1666666666666665,1.1666666666666667,20.833333333333336,0.12028909382041007,0
351,0,10,1093,80,9,1298,0.009149130832570906,0.061633281972265024,0.9,0,7,0.0,0.00030000000000000003,-0.0,0.0009837754248659513,3.241646166049189e-05,0.42857142857142855,7.0,7.285714285714286,15.571428571428571,1.0,1.5714285714285714,1.4285714285714286,23.857142857142858,0.13765308695176987,1
352,0,30,1979,43,1,2895,0.015159171298635674,0.014853195164075994,0.03333333333333333,1,8,0.125,0.000320525366502621,0.0002971681674034246,0.0019067834164005705,0.0,0.5555555555555556,4.0,6.25,7.75,2.0,3.75,2.0,16.0,0.09258639434287394,0
353,1,10,585,81,7,3627,0.017094017094017096,0.022332506203473945,0.7,0,10,0.0,0.00030000000000000003,-0.0,0.0018418168766554026,2.797571127001071e-05,0.4888888888888889,8.0,7.625,11.875,1.25,2.5,1.5,20.75,0.11972510869272802,0
354,0,10,1063,83,3,1047,0.00940733772342427,0.07927411652340019,0.3,2,8,0.25,0.000552104675357003,0.0005670760009512652,0.0018614676204953427,4.4345656252200256e-05,0.4444444444444444,4.0,5.0,8.0,0.25,3.25,1.5,13.25,0.07718039278440106,0
355,0,10,276,33,9,2605,0.036231884057971016,0.012667946257197697,0.9,0,5,0.0,0.00030000000000000003,-0.0,0.0016096131287897013,8.14629770790622e-06,0.7,3.0,4.333333333333333,5.666666666666667,1.3333333333333333,3.3333333333333335,2.0,11.333333333333334,0.06538856692395112,0
356,0,10,1227,85,4,979,0.008149959250203748,0.08682328907048008,0.4,2,9,0.2222222222222222,0.0006182790963222831,0.0005497207134810125,0.002713101775903196,2.427755335356638e-05,0.5818181818181818,7.0,1.1428571428571428,12.857142857142858,1.4285714285714286,3.0,1.2857142857142858,15.428571428571429,0.089927431683752,0
357,0,70,1878,25,5,456,0.03727369542066028,0.05482456140350877,0.07142857142857142,3,13,0.23076923076923078,0.00047312880542594964,0.0005628984187907621,0.0024503780403516365,0.00025486880978727586,0.3416666666666667,10.0,8.0,8.1,2.1,2.0,1.0,18.200000000000003,0.1062768096703424,0
358,0,30,1815,32,1,2119,0.01652892561983471,0.015101462954223691,0.03333333333333333,4,6,0.6666666666666666,0.00045545576468683497,0.0010070575611880624,0.0014199912803345932,8.575192074721252e-05,0.37777777777777777,10.0,3.3,8.2,1.8,2.3,2.2,13.3,0.07743458896520304,0
359,0,10,1542,61,1,494,0.00648508430609598,0.12348178137651822,0.1,1,8,0.125,0.000351,0.00018437752420129197,0.0017828639753465188,6.919399235069886e-05,0.4166666666666667,9.0,3.6666666666666665,15.444444444444445,0.5555555555555556,1.6666666666666667,1.3333333333333333,19.666666666666668,0.11364006329375802,0
360,1,90,871,33,2,1675,0.10332950631458095,0.019701492537313434,0.022222222222222223,7,11,0.6363636363636364,0.0010364173342340998,0.0017002891916068938,0.002070037485966422,0.0001903236189925804,0.3202614379084967,7.0,4.571428571428571,10.714285714285714,2.4285714285714284,1.5714285714285714,2.0,17.71428571428571,0.10526473747732748,0
361,0,30,920,35,5,307,0.03260869565217391,0.11400651465798045,0.16666666666666666,8,10,0.8,0.0030312374002786236,0.0019784263426274817,0.0023137718820721276,0.00034582360799071066,0.30718954248366015,3.0,3.6666666666666665,11.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,15.0,0.09468975402108169,0
362,0,10,454,33,13,2913,0.022026431718061675,0.01132852729145211,1.3,2,4,0.5,0.0005741799818508879,0.00046664871711560546,0.0016698325489009661,8.942472182204659e-06,0.6666666666666666,10.0,4.5,13.2,0.6,2.5,1.4,18.3,0.106360581219814,0
363,0,10,251,35,2,48,0.0398406374501992,0.7291666666666666,0.2,2,7,0.2857142857142857,0.0004932021711322161,0.0004233730641095251,0.0024922891988238475,5.115620115996489e-06,0.6666666666666666,4.0,2.75,6.0,0.75,1.75,0.75,9.5,0.05535932541632205,0
364,0,10,87,88,15,95,0.11494252873563218,0.9263157894736842,1.5,2,8,0.25,0.000382875,0.00043956647558534824,0.002218638325314775,2.3008198233585374e-05,0.5777777777777777,4.0,7.5,8.5,0.75,1.75,1.5,16.75,0.09688133726165926,0
365,0,10,991,29,11,196,0.010090817356205853,0.14795918367346939,1.1,0,8,0.0,0.00030000000000000003,-0.0,0.0013995001072121041,0.0,0.39285714285714285,10.0,4.0,9.8,0.7,2.0,1.9,14.5,0.08365384615191569,0
366,0,10,1845,60,4,1638,0.005420054200542005,0.03663003663003663,0.4,2,10,0.2,0.0004044090389438117,0.00040574440725677614,0.0019870012655585686,0.00014910514046039997,0.3333333333333333,11.0,6.2727272727272725,15.727272727272727,0.5454545454545454,3.3636363636363638,1.3636363636363635,22.545454545454547,0.13043902570384958,1
367,0,80,237,29,4,3097,0.33755274261603374,0.009363900548918308,0.05,6,4,1.5,0.001056337709088637,0.0015011800077794353,0.001535816201122336,2.4336299295856963e-05,0.4,7.0,6.428571428571429,8.714285714285714,1.1428571428571428,2.0,1.2857142857142858,16.285714285714285,0.0968889037755862,0
368,0,10,1130,36,2,432,0.008849557522123894,0.08333333333333333,0.2,1,10,0.1,0.00032709602816794354,0.0003000495571287715,0.0023057057391281713,3.0883916609537467e-05,0.4727272727272727,6.0,5.5,11.833333333333334,1.6666666666666667,3.3333333333333335,1.3333333333333333,19.000000000000004,0.10970738241874578,0
369,0,30,990,24,0,3923,0.030303030303030304,0.006117767015039511,0.0,2,9,0.2222222222222222,0.00038767773926475933,0.0004973882517904897,0.0014423686008040704,4.4240494590419906e-05,0.32727272727272727,3.0,5.0,10.666666666666666,1.0,3.3333333333333335,0.3333333333333333,16.666666666666664,0.0966448797681689,0
370,0,30,1093,31,11,438,0.027447392497712716,0.07077625570776255,0.36666666666666664,4,11,0.36363636363636365,0.00066248421443623,0.000987333673178821,0.002810594767312785,6.52850312774483e-05,0.42857142857142855,7.0,2.4285714285714284,17.571428571428573,1.1428571428571428,3.142857142857143,1.7142857142857142,21.142857142857142,0.12326036483415215,0
371,0,20,322,25,3,2189,0.062111801242236024,0.011420740063956145,0.15,1,6,0.16666666666666666,0.0012601146758776712,0.00013213083483497103,0.0018353469052920027,1.2253004084822244e-05,0.5714285714285714,6.0,2.0,10.333333333333334,0.0,1.5,1.8333333333333333,12.333333333333334,0.07399896965428764,0
372,0,10,1192,24,2,3375,0.008389261744966443,0.0071111111111111115,0.2,0,5,0.0,0.00030000000000000003,-0.0,0.0019414087498475618,0.0,1.0,8.0,5.5,8.375,0.75,2.375,1.875,14.625,0.0843749999980529,0
373,0,60,632,26,4,3508,0.0949367088607595,0.007411630558722919,0.06666666666666667,3,10,0.3,0.0012741409672435292,0.0008761352867515516,0.0025419099977087314,3.442097996612308e-05,0.5128205128205128,8.0,2.625,12.25,1.5,2.75,1.875,16.375,0.09780762107713872,0
374,0,120,565,26,12,3474,0.21238938053097345,0.007484168105929764,0.1,15,13,1.1538461538461537,0.001432660152013677,0.0033422337882471785,0.003192098871555716,0.00040206740112387813,0.29365079365079366,2.0,3.5,9.0,0.0,1.0,2.0,12.5,0.07674184086205976,0
375,0,10,1294,41,2,626,0.0077279752704791345,0.06549520766773163,0.2,1,5,0.2,0.0003303816415300252,0.00023257700693608496,0.0020305240482716503,0.0,0.6,9.0,4.111111111111111,11.222222222222221,1.1111111111111112,1.4444444444444444,1.4444444444444444,16.444444444444443,0.09495815067482276,0
376,0,10,575,65,10,2728,0.017391304347826087,0.023826979472140762,1.0,1,7,0.14285714285714285,0.00035478121308808546,0.00034437411818490993,0.001965154549438543,7.203658146775974e-06,0.6428571428571429,6.0,3.1666666666666665,10.666666666666666,0.8333333333333334,3.1666666666666665,1.5,14.666666666666666,0.08477458727249028,0
377,0,30,1588,89,0,1092,0.018891687657430732,0.0815018315018315,0.0,4,9,0.4444444444444444,0.0004567309204486081,0.000923371820447003,0.002325624986729053,0.00013878179931963068,0.41025641025641024,3.0,3.3333333333333335,3.3333333333333335,3.6666666666666665,1.0,0.3333333333333333,10.333333333333334,0.06034855212088305,0
